"player","points","cells","social_info","unique_rounds","env_number","age","gender","soc_info_round","participantNr","gempresent","round","tot_points","attempt_refresh","gem","trial","group","cell","x","y","uniqueID","choice","round_gem_found","gem_found_how","gem_found","copy","social_info_use","performance_group","performance_group_f","demonstrator","demo_type","p_value_rand","mean_points","sd_points","z","gem_cell","gemlabel","remain_gem","demo_quality","demo_quality_f","age_f","treatment"
3,43,41,51,55,10,13,2,343,30002,1,7,1071,0,0,14,"adolescents",40,0,5,5,40,NA,NA,0,0,"ignore",3,"high",343,"gem_found",0.000000000000000000000000000000000026094840269096,42.84,14.8819801549839,0.0107512574491919,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,57,41,44,55,10,13,2,343,30002,1,7,1071,0,0,15,"adolescents",40,0,5,5,40,NA,NA,0,0,"ignore",3,"high",343,"gem_found",0.000000000000000000000000000000000026094840269096,42.84,14.8819801549839,0.951486284253505,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,58,41,58,55,10,13,2,343,30002,1,7,1071,0,0,16,"adolescents",40,0,5,5,40,NA,NA,0,0,"ignore",3,"high",343,"gem_found",0.000000000000000000000000000000000026094840269096,42.84,14.8819801549839,1.01868164331096,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,41,41,57,55,10,13,2,343,30002,1,7,1071,0,0,17,"adolescents",40,0,5,5,40,NA,NA,0,0,"ignore",3,"high",343,"gem_found",0.000000000000000000000000000000000026094840269096,42.84,14.8819801549839,-0.12363946066571,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,49,41,57,55,10,13,2,343,30002,1,7,1071,0,0,18,"adolescents",40,0,5,5,40,NA,NA,0,0,"ignore",3,"high",343,"gem_found",0.000000000000000000000000000000000026094840269096,42.84,14.8819801549839,0.413923411793898,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,43,41,57,55,10,13,2,343,30002,1,7,1071,0,0,19,"adolescents",40,0,5,5,40,NA,NA,0,0,"ignore",3,"high",343,"gem_found",0.000000000000000000000000000000000026094840269096,42.84,14.8819801549839,0.0107512574491919,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,46,41,57,55,10,13,2,343,30002,1,7,1071,0,0,20,"adolescents",40,0,5,5,40,NA,NA,0,0,"ignore",3,"high",343,"gem_found",0.000000000000000000000000000000000026094840269096,42.84,14.8819801549839,0.212337334621545,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,43,41,57,55,10,13,2,343,30002,1,7,1071,0,0,21,"adolescents",40,0,5,5,40,NA,NA,0,0,"ignore",3,"high",343,"gem_found",0.000000000000000000000000000000000026094840269096,42.84,14.8819801549839,0.0107512574491919,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,49,41,57,55,10,13,2,343,30002,1,7,1071,0,0,22,"adolescents",40,0,5,5,40,NA,NA,0,0,"ignore",3,"high",343,"gem_found",0.000000000000000000000000000000000026094840269096,42.84,14.8819801549839,0.413923411793898,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,51,41,57,55,10,13,2,343,30002,1,7,1071,0,0,23,"adolescents",40,0,5,5,40,NA,NA,0,0,"ignore",3,"high",343,"gem_found",0.000000000000000000000000000000000026094840269096,42.84,14.8819801549839,0.5483141299088,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,43,41,57,55,10,13,2,343,30002,1,7,1071,0,0,24,"adolescents",40,0,5,5,40,NA,NA,0,0,"ignore",3,"high",343,"gem_found",0.000000000000000000000000000000000026094840269096,42.84,14.8819801549839,0.0107512574491919,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,56,41,58,55,10,13,2,343,30002,1,7,1071,0,0,25,"adolescents",40,0,5,5,40,NA,NA,0,0,"ignore",3,"high",343,"gem_found",0.000000000000000000000000000000000026094840269096,42.84,14.8819801549839,0.884290925196054,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,-27,37,11,56,5,13,2,1625,30002,1,8,1183,0,0,1,"adolescents",36,4,4,5,36,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,-4.5470897950483,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,44,36,34,56,5,13,2,1625,30002,1,8,1183,0,0,2,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,-0.203126185677615,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,58,36,54,56,5,13,2,1625,30002,1,8,1183,0,0,3,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.653430018987028,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,49,36,44,56,5,13,2,1625,30002,1,8,1183,0,0,4,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.102786744559757,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,49,36,22,56,5,13,2,1625,30002,1,8,1183,0,0,5,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.102786744559757,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,53,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,6,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.347517088749655,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,50,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,7,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.163969330607232,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,44,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,8,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,-0.203126185677615,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,41,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,9,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,-0.386673943820039,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,49,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,10,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.102786744559757,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,59,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,11,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.714612605034502,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,48,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,12,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.0416041585122826,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,53,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,13,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.347517088749655,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,49,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,14,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.102786744559757,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,58,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,15,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.653430018987028,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,50,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,16,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.163969330607232,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,53,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,17,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.347517088749655,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,51,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,18,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.225151916654706,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,57,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,19,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.592247432939553,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,41,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,20,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,-0.386673943820039,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,54,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,21,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.40869967479713,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,48,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,22,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.0416041585122826,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,58,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,23,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.653430018987028,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,51,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,24,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,0.225151916654706,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,43,36,20,56,5,13,2,1625,30002,1,8,1183,0,0,25,"adolescents",35,3,4,5,35,NA,NA,0,0,"ignore",3,"high",1625,"gem_found",0.000000000000000000000000000000000026094840269096,47.32,16.3445199786758,-0.26430877172509,NA,"gem present",NA,"best","best","adolescents","ado_best"
3,12,45,17,57,12,13,2,1434,30002,1,9,638,0,0,1,"adolescents",44,4,5,5,44,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,-0.501396860487666,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,-28,18,59,57,12,13,2,1434,30002,1,9,638,0,0,2,"adolescents",17,1,2,5,17,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,-1.98481952465236,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,-50,60,39,57,12,13,2,1434,30002,1,9,638,0,0,3,"adolescents",59,3,7,5,59,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,-2.80070198994294,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,-13,40,28,57,12,13,2,1434,30002,1,9,638,0,0,4,"adolescents",39,7,4,5,39,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,-1.4285360255906,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,40,29,22,57,12,13,2,1434,30002,1,9,638,0,0,5,"adolescents",28,4,3,5,28,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.536999004427618,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,28,29,6,57,12,13,2,1434,30002,1,9,638,0,0,6,"adolescents",28,4,3,5,28,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.0919722051782109,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,-7,7,2,57,12,13,2,1434,30002,1,9,638,0,0,7,"adolescents",6,6,0,5,6,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,-1.20602262596589,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,32,3,34,57,12,13,2,1434,30002,1,9,638,0,0,8,"adolescents",2,2,0,5,2,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.24031447159468,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,36,3,41,57,12,13,2,1434,30002,1,9,638,0,0,9,"adolescents",2,2,0,5,2,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.388656738011149,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,31,3,55,57,12,13,2,1434,30002,1,9,638,0,0,10,"adolescents",2,2,0,5,2,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.203228904990563,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,29,3,55,57,12,13,2,1434,30002,1,9,638,0,0,11,"adolescents",2,2,0,5,2,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.129057771782328,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,17,3,55,57,12,13,2,1434,30002,1,9,638,0,0,12,"adolescents",2,2,0,5,2,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,-0.315969027467079,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,37,3,55,57,12,13,2,1434,30002,1,9,638,0,0,13,"adolescents",2,2,0,5,2,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.425742304615266,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,3,3,55,57,12,13,2,1434,30002,1,9,638,0,0,14,"adolescents",2,2,0,5,2,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,-0.835166959924721,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,40,3,55,57,12,13,2,1434,30002,1,9,638,0,0,15,"adolescents",2,2,0,5,2,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.536999004427618,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,5,3,55,57,12,13,2,1434,30002,1,9,638,0,0,16,"adolescents",2,2,0,5,2,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,-0.760995826716487,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,44,56,52,57,12,13,2,1434,30002,1,9,638,0,0,17,"adolescents",55,7,6,5,55,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.685341270844087,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,42,56,52,57,12,13,2,1434,30002,1,9,638,0,0,18,"adolescents",55,7,6,5,55,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.611170137635853,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,41,56,52,57,12,13,2,1434,30002,1,9,638,0,0,19,"adolescents",55,7,6,5,55,NA,NA,0,0,"ignore",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.574084571031736,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,50,53,52,57,12,13,2,1434,30002,1,9,638,0,0,20,"adolescents",52,4,6,5,52,NA,NA,0,1,"copy",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.907854670468791,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,49,53,52,57,12,13,2,1434,30002,1,9,638,0,0,21,"adolescents",52,4,6,5,52,NA,NA,0,1,"copy",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.870769103864674,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,49,53,52,57,12,13,2,1434,30002,1,9,638,0,0,22,"adolescents",52,4,6,5,52,NA,NA,0,1,"copy",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.870769103864674,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,52,53,52,57,12,13,2,1434,30002,1,9,638,0,0,23,"adolescents",52,4,6,5,52,NA,NA,0,1,"copy",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.982025803677026,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,49,53,52,57,12,13,2,1434,30002,1,9,638,0,0,24,"adolescents",52,4,6,5,52,NA,NA,0,1,"copy",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.870769103864674,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,50,53,52,57,12,13,2,1434,30002,1,9,638,0,0,25,"adolescents",52,4,6,5,52,NA,NA,0,1,"copy",2,"medium",1434,"gem_not_found",0.000000000000000000000000000000000026094840269096,25.52,26.964668240743,0.907854670468791,NA,"gem present",NA,"medium","medium","adolescents","ado_medium"
3,2,29,61,58,1,13,2,921,30002,0,10,794,0,0,1,"adolescents",28,4,3,5,28,NA,NA,0,0,"ignore",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,-0.856150927557138,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,6,62,27,58,1,13,2,921,30002,0,10,794,0,0,2,"adolescents",61,5,7,5,61,NA,NA,0,0,"ignore",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,-0.741076878154297,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,-19,28,31,58,1,13,2,921,30002,0,10,794,0,0,3,"adolescents",27,3,3,5,27,NA,NA,0,0,"ignore",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,-1.46028968692205,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,35,32,38,58,1,13,2,921,30002,0,10,794,0,0,4,"adolescents",31,7,3,5,31,NA,NA,0,0,"ignore",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.0932099800163013,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,-51,39,39,58,1,13,2,921,30002,0,10,794,0,0,5,"adolescents",38,6,4,5,38,NA,NA,0,0,"ignore",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,-2.38088208214478,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,18,40,47,58,1,13,2,921,30002,0,10,794,0,0,6,"adolescents",39,7,4,5,39,NA,NA,0,0,"ignore",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,-0.395854729945774,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,-56,48,14,58,1,13,2,921,30002,0,10,794,0,0,7,"adolescents",47,7,5,5,47,NA,NA,0,0,"ignore",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,-2.52472464389834,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,-5,15,11,58,1,13,2,921,30002,0,10,794,0,0,8,"adolescents",14,6,1,5,14,NA,NA,0,0,"ignore",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,-1.05753051401211,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,67,12,11,58,1,13,2,921,30002,0,10,794,0,0,9,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,1.01380237523903,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,73,12,11,58,1,13,2,921,30002,0,10,794,0,0,10,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,1.18641344934329,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,58,12,11,58,1,13,2,921,30002,0,10,794,0,0,11,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.754885764082638,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,62,12,11,58,1,13,2,921,30002,0,10,794,0,0,12,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.869959813485479,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,37,12,11,58,1,13,2,921,30002,0,10,794,0,0,13,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.150747004717722,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,36,12,11,58,1,13,2,921,30002,0,10,794,0,0,14,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.121978492367012,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,37,12,11,58,1,13,2,921,30002,0,10,794,0,0,15,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.150747004717722,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,50,12,11,58,1,13,2,921,30002,0,10,794,0,0,16,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.524737665276956,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,47,12,11,58,1,13,2,921,30002,0,10,794,0,0,17,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.438432128224825,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,35,12,11,58,1,13,2,921,30002,0,10,794,0,0,18,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.0932099800163013,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,37,12,11,58,1,13,2,921,30002,0,10,794,0,0,19,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.150747004717722,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,52,12,11,58,1,13,2,921,30002,0,10,794,0,0,20,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.582274689978376,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,70,12,11,58,1,13,2,921,30002,0,10,794,0,0,21,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,1.10010791229116,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,52,12,11,58,1,13,2,921,30002,0,10,794,0,0,22,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.582274689978376,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,58,12,11,58,1,13,2,921,30002,0,10,794,0,0,23,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.754885764082638,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,55,12,11,58,1,13,2,921,30002,0,10,794,0,0,24,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.668580227030507,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,38,12,11,58,1,13,2,921,30002,0,10,794,0,0,25,"adolescents",11,3,1,5,11,NA,NA,0,1,"copy",3,"high",921,"no_gem",0.000000000000000000000000000000000026094840269096,31.76,34.7602263130339,0.179515517068432,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,63,29,31,59,3,13,2,254,30002,0,11,1255,0,0,1,"adolescents",28,4,3,5,28,NA,NA,0,0,"ignore",3,"high",254,"no_gem",0.000000000000000000000000000000000026094840269096,50.2,15.5483118054662,0.823240500971944,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,27,29,29,59,3,13,2,254,30002,0,11,1255,0,0,2,"adolescents",28,4,3,5,28,NA,NA,0,0,"ignore",3,"high",254,"no_gem",0.000000000000000000000000000000000026094840269096,50.2,15.5483118054662,-1.49212340801165,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,73,29,44,59,3,13,2,254,30002,0,11,1255,0,0,3,"adolescents",28,4,3,5,28,NA,NA,0,0,"ignore",3,"high",254,"no_gem",0.000000000000000000000000000000000026094840269096,50.2,15.5483118054662,1.46639714235628,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,64,29,44,59,3,13,2,254,30002,0,11,1255,0,0,4,"adolescents",28,4,3,5,28,NA,NA,0,0,"ignore",3,"high",254,"no_gem",0.000000000000000000000000000000000026094840269096,50.2,15.5483118054662,0.887556165110377,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,39,29,44,59,3,13,2,254,30002,0,11,1255,0,0,5,"adolescents",28,4,3,5,28,NA,NA,0,0,"ignore",3,"high",254,"no_gem",0.000000000000000000000000000000000026094840269096,50.2,15.5483118054662,-0.720335438350451,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
3,69,29,44,59,3,13,2,254,30002,0,11,1255,0,0,6,"adolescents",28,4,3,5,28,NA,NA,0,0,"ignore",3,"high",254,"no_gem",0.000000000000000000000000000000000026094840269096,50.2,15.5483118054662,1.20913448580254,NA,"gem absent",NA,"medium","medium","adolescents","ado_medium"
